alert,cdi,code,detail,dmin,felt,gap,ids,mag,magType,mmi,net,nst,place,rms,sig,sources,status,time,title,tsunami,type,types,tz,updated,url
,,20263358,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263358&format=geojson,,,,",ak20263358,",1.7,ml,,ak,,"59km WSW of Anchor Point, Alaska",0.26,44,",ak,",reviewed,1537912151319,"M 1.7 - 59km WSW of Anchor Point, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675664820,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263358
,,61786376,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av61786376&format=geojson,0.01989,,178.0,",av61786376,",-0.06,ml,,av,5.0,"48km WSW of Tanaga Volcano, Alaska",0.12,0,",av,",reviewed,1537912057990,"M -0.1 - 48km WSW of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538006076410,https://earthquake.usgs.gov/earthquakes/eventpage/av61786376
,,20271135,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20271135&format=geojson,,,,",ak20271135,",1.3,ml,,ak,,"100km W of Larsen Bay, Alaska",0.22,26,",ak,",reviewed,1537911999057,"M 1.3 - 100km W of Larsen Bay, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675623019,https://earthquake.usgs.gov/earthquakes/eventpage/ak20271135
,,37368978,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368978&format=geojson,0.06607,,72.0,",ci37368978,",0.65,ml,,ci,16.0,"7km WNW of Lake Henshaw, CA",0.12,6,",ci,",reviewed,1537911803900,"M 0.7 - 7km WNW of Lake Henshaw, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537921871013,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368978
,,20263354,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263354&format=geojson,,,,",ak20263354,us2000hjyn,",2.3,ml,,ak,,"92km NW of Arctic Village, Alaska",0.95,81,",ak,us,",reviewed,1537911476960,"M 2.3 - 92km NW of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1539231124040,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263354
,,70612802,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv70612802&format=geojson,0.03901,,77.0,",hv70612802,",1.41,md,,hv,28.0,"21km E of Honaunau-Napoopoo, Hawaii",0.18,31,",hv,",reviewed,1537911427900,"M 1.4 - 21km E of Honaunau-Napoopoo, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538389226320,https://earthquake.usgs.gov/earthquakes/eventpage/hv70612802
,,37368962,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368962&format=geojson,0.1186,,161.0,",ci37368962,",1.98,ml,,ci,22.0,"12km ESE of Puebla, B.C., MX",0.18,60,",ci,",reviewed,1537911111540,"M 2.0 - 12km ESE of Puebla, B.C., MX",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537979827428,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368962
,,20263345,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263345&format=geojson,,,,",ak20263345,",2.2,ml,,ak,,"95km NE of Sutton-Alpine, Alaska",0.48,74,",ak,",reviewed,1537911088867,"M 2.2 - 95km NE of Sutton-Alpine, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675621914,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263345
,,20263342,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263342&format=geojson,,,,",ak20263342,",2.2,ml,,ak,,"77km SSW of Kaktovik, Alaska",0.6,74,",ak,",reviewed,1537910970095,"M 2.2 - 77km SSW of Kaktovik, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675621365,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263342
,,70612792,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv70612792&format=geojson,0.01443,,73.0,",hv70612792,",2.19,ml,,hv,35.0,"26km E of Honaunau-Napoopoo, Hawaii",0.12,74,",hv,",reviewed,1537910921720,"M 2.2 - 26km E of Honaunau-Napoopoo, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600.0,1537924550150,https://earthquake.usgs.gov/earthquakes/eventpage/hv70612792
,,20263340,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263340&format=geojson,,,,",ak20263340,",1.7,ml,,ak,,"107km SW of Homer, Alaska",0.44,44,",ak,",reviewed,1537910807964,"M 1.7 - 107km SW of Homer, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538675620823,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263340
,,20263339,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263339&format=geojson,,,,",ak20263339,",1.4,ml,,ak,,"105km NW of Arctic Village, Alaska",0.52,30,",ak,",reviewed,1537910628253,"M 1.4 - 105km NW of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675620297,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263339
,,20263338,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263338&format=geojson,,,,",ak20263338,",1.1,ml,,ak,,"24km SSW of Tanaga Volcano, Alaska",0.36,19,",ak,",reviewed,1537910396451,"M 1.1 - 24km SSW of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538675619820,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263338
,,00658155,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658155&format=geojson,0.078,,147.02,",nn00658155,",0.0,ml,,nn,5.0,"20km E of Hawthorne, Nevada",0.1544,0,",nn,",reviewed,1537910359182,"M 0.0 - 20km E of Hawthorne, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1537927564473,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658155
,,2000hjy5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hjy5&format=geojson,0.5,,163.0,",us2000hjy5,",4.8,mb,,us,,"89km WNW of Kuripan, Indonesia",0.64,354,",us,",reviewed,1537910211560,"M 4.8 - 89km WNW of Kuripan, Indonesia",0,earthquake,",geoserve,origin,phase-data,",420.0,1539230832040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hjy5
,,37368946,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368946&format=geojson,0.05621,,107.0,",nn00658112,ci37368946,",2.07,ml,,ci,11.0,"14km SW of Primm, NV",0.24,66,",nn,ci,",reviewed,1537910138720,"M 2.1 Quarry Blast - 14km SW of Primm, NV",0,quarry blast,",geoserve,nearby-cities,origin,phase-data,",-480.0,1537995189559,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368946
,,37368938,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368938&format=geojson,0.09874,,200.0,",ci37368938,",1.66,ml,,ci,7.0,"47km NE of Holtville, CA",0.22,42,",ci,",reviewed,1537909866550,"M 1.7 Quarry Blast - 47km NE of Holtville, CA",0,quarry blast,",geoserve,nearby-cities,origin,phase-data,",-480.0,1537981706773,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368938
,,20271128,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20271128&format=geojson,,,,",ak20271128,",1.6,ml,,ak,,"75km ESE of Amatignak Island, Alaska",0.38,39,",ak,",reviewed,1537909838784,"M 1.6 - 75km ESE of Amatignak Island, Alaska",0,earthquake,",geoserve,origin,phase-data,",-720.0,1538675619317,https://earthquake.usgs.gov/earthquakes/eventpage/ak20271128
,,61422867,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61422867&format=geojson,1.147,,270.0,",uw61422867,",2.1,ml,,uw,6.0,"1km NNE of Princeton, Canada",0.58,68,",uw,",reviewed,1537909826200,"M 2.1 Explosion - 1km NNE of Princeton, Canada",0,explosion,",geoserve,origin,phase-data,",-480.0,1537922273920,https://earthquake.usgs.gov/earthquakes/eventpage/uw61422867
,,61786321,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av61786321&format=geojson,0.02002,,139.0,",av61786321,",-0.34,ml,,av,5.0,"48km WSW of Tanaga Volcano, Alaska",0.04,0,",av,",reviewed,1537909646010,"M -0.3 - 48km WSW of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538007178500,https://earthquake.usgs.gov/earthquakes/eventpage/av61786321
,,00658110,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658110&format=geojson,0.111,,228.21,",nn00658110,",1.2,ml,,nn,6.0,"76km E of Gabbs, Nevada",0.694,22,",nn,",reviewed,1537909551828,"M 1.2 Explosion - 76km E of Gabbs, Nevada",0,explosion,",geoserve,origin,phase-data,",-480.0,1537912347576,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658110
,,2018268004,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2018268004&format=geojson,0.1275,,304.0,",pr2018268004,",1.4,md,,pr,4.0,"8km S of Pole Ojea, Puerto Rico",0.26,30,",pr,",reviewed,1537909325530,"M 1.4 - 8km S of Pole Ojea, Puerto Rico",0,earthquake,",geoserve,origin,phase-data,",-240.0,1537919370872,https://earthquake.usgs.gov/earthquakes/eventpage/pr2018268004
,,61786311,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av61786311&format=geojson,0.03096,,294.0,",av61786311,",-0.26,ml,,av,5.0,"52km W of Tanaga Volcano, Alaska",0.12,0,",av,",reviewed,1537909182640,"M -0.3 - 52km W of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538005789340,https://earthquake.usgs.gov/earthquakes/eventpage/av61786311
,,00658154,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658154&format=geojson,0.354,,166.63,",nn00658154,",0.6,ml,,nn,5.0,"27km WSW of Hawthorne, Nevada",0.1275,6,",nn,",reviewed,1537908041265,"M 0.6 - 27km WSW of Hawthorne, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480.0,1537927563092,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658154
,0.0,37368922,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368922&format=geojson,0.1858,0.0,90.0,",ci37368922,",2.19,ml,,ci,38.0,"24km ESE of Campo, CA",0.19,74,",ci,",reviewed,1537907923500,"M 2.2 - 24km ESE of Campo, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537979539500,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368922
,,20263318,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263318&format=geojson,,,,",ak20263318,us2000hjx7,",3.6,ml,3.68,ak,,"77km SSW of Kaktovik, Alaska",0.81,199,",ak,us,",reviewed,1537907846985,"M 3.6 - 77km SSW of Kaktovik, Alaska",0,earthquake,",geoserve,origin,phase-data,shakemap,",-540.0,1538676072929,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263318
,,20263314,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263314&format=geojson,,,,",ak20263314,",0.9,ml,,ak,,"21km S of Ester, Alaska",0.46,12,",ak,",reviewed,1537907804578,"M 0.9 - 21km S of Ester, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675618025,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263314
,,20263313,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263313&format=geojson,,,,",ak20263313,",1.3,ml,,ak,,"75km SSW of Kaktovik, Alaska",0.59,26,",ak,",reviewed,1537907667577,"M 1.3 - 75km SSW of Kaktovik, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675617543,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263313
,,37368914,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368914&format=geojson,0.007672,,81.0,",ci37368914,",0.3,ml,,ci,17.0,"10km NE of Aguanga, CA",0.08,1,",ci,",reviewed,1537907596720,"M 0.3 - 10km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537981105698,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368914
,,37368906,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368906&format=geojson,0.004238,,78.0,",ci37368906,",0.46,ml,,ci,25.0,"10km NE of Aguanga, CA",0.11,3,",ci,",reviewed,1537907500160,"M 0.5 - 10km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537978835604,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368906
,,00658153,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00658153&format=geojson,0.344,,184.89,",nn00658153,",0.4,ml,,nn,4.0,"28km ENE of Bridgeport, California",0.0728,2,",nn,",reviewed,1537907276569,"M 0.4 - 28km ENE of Bridgeport, California",0,earthquake,",geoserve,origin,phase-data,",-480.0,1537927561449,https://earthquake.usgs.gov/earthquakes/eventpage/nn00658153
,,20271124,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20271124&format=geojson,,,,",ak20271124,",1.5,ml,,ak,,"86km SE of Adak, Alaska",0.15,35,",ak,",reviewed,1537907057275,"M 1.5 - 86km SE of Adak, Alaska",0,earthquake,",geoserve,origin,phase-data,",-720.0,1538675617032,https://earthquake.usgs.gov/earthquakes/eventpage/ak20271124
,,20271123,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20271123&format=geojson,,,,",ak20271123,",1.3,ml,,ak,,"85km SSE of Adak, Alaska",0.17,26,",ak,",reviewed,1537906998191,"M 1.3 - 85km SSE of Adak, Alaska",0,earthquake,",geoserve,origin,phase-data,",-720.0,1538675616570,https://earthquake.usgs.gov/earthquakes/eventpage/ak20271123
,,20263312,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263312&format=geojson,,,,",ak20263312,",1.1,ml,,ak,,"77km SSW of Kaktovik, Alaska",0.75,19,",ak,",reviewed,1537906943565,"M 1.1 - 77km SSW of Kaktovik, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675616095,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263312
,,20263306,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263306&format=geojson,,,,",ak20263306,",1.4,ml,,ak,,"26km SSE of Adak, Alaska",0.53,30,",ak,",reviewed,1537906739898,"M 1.4 - 26km SSE of Adak, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538675615630,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263306
,,73089631,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73089631&format=geojson,0.01657,,102.0,",nc73089631,",,,,nc,8.0,"13km NW of Parkfield, CA",0.03,0,",nc,",reviewed,1537906325240,"M ? - 13km NW of Parkfield, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537915903921,https://earthquake.usgs.gov/earthquakes/eventpage/nc73089631
,,37368882,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368882&format=geojson,0.004296,,42.0,",ci37368882,",0.49,ml,,ci,28.0,"10km NE of Aguanga, CA",0.18,4,",ci,",reviewed,1537906142220,"M 0.5 - 10km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537978560726,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368882
,,2000hjxi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hjxi&format=geojson,1.557,,72.0,",us2000hjxi,",4.4,mb,,us,,"143km W of Merizo Village, Guam",0.55,298,",us,",reviewed,1537906089230,"M 4.4 - 143km W of Merizo Village, Guam",0,earthquake,",geoserve,origin,phase-data,",600.0,1538070779040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hjxi
,,20263304,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263304&format=geojson,,,,",ak20263304,",1.1,ml,,ak,,"37km ENE of Cape Yakataga, Alaska",0.37,19,",ak,",reviewed,1537905719702,"M 1.1 - 37km ENE of Cape Yakataga, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675615025,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263304
,,20263303,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263303&format=geojson,,,,",ak20263303,",1.5,ml,,ak,,"56km S of Tanaga Volcano, Alaska",0.32,35,",ak,",reviewed,1537905625599,"M 1.5 - 56km S of Tanaga Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538675614555,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263303
,,20271118,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20271118&format=geojson,,,,",ak20271118,",2.4,ml,,ak,,"236km SE of Kodiak, Alaska",0.64,89,",ak,",reviewed,1537905618543,"M 2.4 - 236km SE of Kodiak, Alaska",0,earthquake,",geoserve,origin,phase-data,",-600.0,1538675614075,https://earthquake.usgs.gov/earthquakes/eventpage/ak20271118
,,37368874,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368874&format=geojson,0.02359,,109.0,",ci37368874,",0.87,ml,,ci,31.0,"7km NE of San Diego, CA",0.26,12,",ci,",reviewed,1537905618060,"M 0.9 Quarry Blast - 7km NE of San Diego, CA",0,quarry blast,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537978106207,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368874
,,70612632,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv70612632&format=geojson,0.01527,,129.0,",hv70612632,",1.85,ml,,hv,49.0,"10km ENE of Pahala, Hawaii",0.14,53,",hv,",automatic,1537905272320,"M 1.9 - 10km ENE of Pahala, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600.0,1537905617030,https://earthquake.usgs.gov/earthquakes/eventpage/hv70612632
,,70612627,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv70612627&format=geojson,0.2017,,246.0,",hv70612627,",2.23,md,,hv,24.0,"35km N of Pepeekeo, Hawaii",0.14,77,",hv,",reviewed,1537905137480,"M 2.2 - 35km N of Pepeekeo, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600.0,1537926646410,https://earthquake.usgs.gov/earthquakes/eventpage/hv70612627
,,37368866,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368866&format=geojson,0.005207,,32.0,",ci37368866,",1.01,ml,,ci,44.0,"10km NE of Aguanga, CA",0.16,16,",ci,",reviewed,1537904920710,"M 1.0 - 10km NE of Aguanga, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537919456850,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368866
,,20263299,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263299&format=geojson,,,,",ak20263299,",1.5,ml,,ak,,"82km S of Kaktovik, Alaska",0.55,35,",ak,",reviewed,1537904899579,"M 1.5 - 82km S of Kaktovik, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675613556,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263299
,,37368850,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368850&format=geojson,0.004226,,47.0,",ci37368850,",0.34,ml,,ci,23.0,"10km NE of Aguanga, CA",0.11,2,",ci,",reviewed,1537904765940,"M 0.3 - 10km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537977818183,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368850
,,2000hjwg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hjwg&format=geojson,3.289,,45.0,",us2000hjwg,",4.2,mb,,us,,"171km NE of Dili, East Timor",0.79,271,",us,",reviewed,1537904688410,"M 4.2 - 171km NE of Dili, East Timor",0,earthquake,",geoserve,origin,phase-data,",540.0,1538064770040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hjwg
,,20263293,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263293&format=geojson,,,,",ak20263293,us2000hjwc,",2.6,ml,,ak,,"20km NE of Fritz Creek, Alaska",0.78,104,",ak,us,",reviewed,1537904663932,"M 2.6 - 20km NE of Fritz Creek, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675612848,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263293
,,2000hjwi,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000hjwi&format=geojson,4.005,,88.0,",us2000hjwi,",5.0,mb,,us,,"188km S of L'Esperance Rock, New Zealand",0.69,385,",us,",reviewed,1537904491210,"M 5.0 - 188km S of L'Esperance Rock, New Zealand",0,earthquake,",geoserve,origin,phase-data,",-720.0,1538059894040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000hjwi
,,37368818,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37368818&format=geojson,0.00763,,39.0,",ci37368818,",0.66,ml,,ci,22.0,"10km NE of Aguanga, CA",0.15,7,",ci,",reviewed,1537904335090,"M 0.7 - 10km NE of Aguanga, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480.0,1537919519490,https://earthquake.usgs.gov/earthquakes/eventpage/ci37368818
,,20263291,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263291&format=geojson,,,,",ak20263291,",1.2,ml,,ak,,"40km SW of Cantwell, Alaska",0.59,22,",ak,",reviewed,1537904310384,"M 1.2 - 40km SW of Cantwell, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675612352,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263291
,,20263289,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak20263289&format=geojson,,,,",ak20263289,",1.3,ml,,ak,,"99km NNW of Arctic Village, Alaska",0.67,26,",ak,",reviewed,1537904125477,"M 1.3 - 99km NNW of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540.0,1538675611853,https://earthquake.usgs.gov/earthquakes/eventpage/ak20263289
,,61422827,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61422827&format=geojson,,,168.0,",uw61422827,",1.7,ml,,uw,10.0,"24km NE of Glide, Oregon",0.17,44,",uw,",reviewed,1537903794860,"M 1.7 Explosion - 24km NE of Glide, Oregon",0,explosion,",geoserve,origin,phase-data,",-480.0,1537922559240,https://earthquake.usgs.gov/earthquakes/eventpage/uw61422827
