mag,magType,time,place,tsunami,parsed_place
2.3,ml,1537587805813,"111km WNW of Tanana, Alaska",0,Alaska
4.5,mb,1537585916430,"46km WSW of Adak, Alaska",0,Alaska
1.38,ml,1537585353060,"10km S of Malibu Beach, CA",0,California
0.5,ml,1537584927063,"49km NE of Beatty, Nevada",0,Nevada
1.3,ml,1537584609339,"4km ENE of Kenai, Alaska",0,Alaska
1.7,ml,1537584129878,"52km ENE of Cantwell, Alaska",0,Alaska
2.45,md,1537583496650,"33km N of Tierras Nuevas Poniente, Puerto Rico",0,Puerto Rico
1.76,md,1537583113850,"15km SSW of Volcano, Hawaii",0,Hawaii
1.71,md,1537582650390,"8km NNE of Milpitas, CA",0,California
0.69,ml,1537582477430,"9km N of Borrego Springs, CA",0,California
2.23,ml,1537582276600,"18km ENE of Thousand Palms, CA",0,California
1.8,ml,1537582020367,"128km NW of Arctic Village, Alaska",0,Alaska
4.1,mwr,1537581899280,"15km NNW of Lopatari, Romania",0,Romania
2.4,ml,1537581416424,"69km SSW of Kaktovik, Alaska",0,Alaska
1.57,md,1537581188700,"14km E of Seven Trees, CA",0,California
2.9,ml,1537581066866,"127km SSE of Prudhoe Bay, Alaska",0,Alaska
1.6,ml,1537580268294,"121km NW of Arctic Village, Alaska",0,Alaska
1.23,ml,1537580117520,"47km W of Nikolski, Alaska",0,Alaska
1.75,ml,1537579427480,"43km ENE of Kanab, Utah",0,Utah
0.1,ml,1537578913317,"53km S of Goldfield, Nevada",0,Nevada
0.42,ml,1537578693950,"8km ENE of Aguanga, CA",0,California
2.0,ml,1537578164566,"123km NNW of Arctic Village, Alaska",0,Alaska
0.23,md,1537577952530,"4km W of Cobb, CA",0,California
0.9,ml,1537577716545,"60km ENE of Cape Yakataga, Alaska",0,Alaska
0.4,ml,1537577635460,"10km NE of Aguanga, CA",0,California
1.01,md,1537577480910,"3km SSW of Cobb, CA",0,California
0.88,md,1537577310740,"7km NW of The Geysers, CA",0,California
1.08,md,1537577226210,"16km ESE of Livermore, CA",0,California
0.8,ml,1537576745080,"16km ESE of Lincoln, Montana",0,Montana
1.3,ml,1537576225674,"60km NNW of Valdez, Alaska",0,Alaska
3.06,md,1537575357930,"68km N of Isabela, Puerto Rico",0,Puerto Rico
1.5,ml,1537575081643,"93km W of Willow, Alaska",0,Alaska
0.72,ml,1537574790570,"6km E of Murrieta Hot Springs, CA",0,California
4.3,mb,1537574525910,"136km W of Colchani, Bolivia",0,Bolivia
4.6,mb,1537574430700,"74km SE of Saipan, Northern Mariana Islands",0,Northern Mariana Islands
1.9,ml,1537574347641,"53km W of Cantwell, Alaska",0,Alaska
2.2,ml,1537574187675,"57km SSW of Kaktovik, Alaska",0,Alaska
0.68,md,1537574150060,"7km WNW of The Geysers, CA",0,California
0.2,ml,1537573935540,"12km NE of Little Lake, CA",0,California
1.4,ml,1537573418412,"22km NE of Fairbanks, Alaska",0,Alaska
1.31,ml,1537573385610,"8km S of Idyllwild, CA",0,California
4.8,mwr,1537572034330,"15km W of Palu, Indonesia",0,Indonesia
2.0,ml,1537571697303,"39km S of Kaktovik, Alaska",0,Alaska
1.8,ml,1537571462221,"119km SSE of Prudhoe Bay, Alaska",0,Alaska
0.55,md,1537571112020,"10km WNW of The Geysers, CA",0,California
1.4,ml,1537571086408,"63km SW of Anchor Point, Alaska",0,Alaska
1.5,ml,1537571007004,"41km NE of Y, Alaska",0,Alaska
0.89,md,1537570971720,"10km WNW of Cobb, CA",0,California
0.9,md,1537570941650,"10km WNW of The Geysers, CA",0,California
1.16,ml,1537570222210,"7km NNW of Waterville, Washington",0,Washington
0.7,ml,1537569835223,"6km N of North Pole, Alaska",0,Alaska
1.8,ml,1537569753064,"73km WNW of Arctic Village, Alaska",0,Alaska
2.8,ml,1537569592483,"83km WNW of Arctic Village, Alaska",0,Alaska
2.58,md,1537569341300,"19km N of Hatillo, Puerto Rico",0,Puerto Rico
0.9,ml,1537569096899,"70km E of Cape Yakataga, Alaska",0,Alaska
0.25,ml,1537568652440,"12km NE of Little Lake, CA",0,California
1.3,ml,1537568521520,"18km N of Borrego Springs, CA",0,California
0.55,ml,1537568306450,"17km W of Akutan, Alaska",0,Alaska
1.38,ml,1537567976660,"25km WSW of Dallas, Oregon",0,Oregon
4.0,mb,1537567889790,"180km WSW of Puerto Quellon, Chile",0,Chile
1.2,ml,1537567427516,"54km N of Yakutat, Alaska",0,Alaska
1.11,ml,1537567349010,"28km N of Amboy, Washington",0,Washington
0.44,ml,1537567221740,"5km SSE of Idyllwild, CA",0,California
1.1,ml,1537566979828,"24km W of Anchorage, Alaska",0,Alaska
1.14,ml,1537566931220,"26km ENE of Pine Valley, CA",0,California
1.8,ml,1537566924567,"56km SSW of Kaktovik, Alaska",0,Alaska
-0.61,ml,1537566772200,"17km W of Akutan, Alaska",0,Alaska
1.27,md,1537565964710,"0km SSE of Espino, Puerto Rico",0,Puerto Rico
1.6,ml,1537565883722,"116km SSE of Prudhoe Bay, Alaska",0,Alaska
1.1,ml,1537565782558,"65km ENE of Cantwell, Alaska",0,Alaska
0.6,ml,1537565454278,"48km NW of Cape Yakataga, Alaska",0,Alaska
1.71,md,1537565415120,"4km S of La Playa, Puerto Rico",0,Puerto Rico
1.5,ml,1537565205282,"48km ESE of Whittier, Alaska",0,Alaska
0.9,ml,1537565040990,"43km NW of Ester, Alaska",0,Alaska
0.32,md,1537564731310,"10km W of Toms Place, CA",0,California
2.0,ml,1537564518940,"12km SSW of Princeton, Canada",0,Canada
0.55,md,1537564192270,"6km NW of The Geysers, CA",0,California
0.83,md,1537563742710,"9km WSW of Toms Place, CA",0,California
0.54,ml,1537563216090,"6km S of Idyllwild, CA",0,California
0.7,ml,1537563170608,"37km SSW of Gabbs, Nevada",0,Nevada
1.38,ml,1537563094020,"6km SE of Chula Vista, CA",0,California
1.3,ml,1537562071562,"21km ENE of Willow, Alaska",0,Alaska
1.17,ml,1537561916690,"3km ESE of Home Gardens, CA",0,California
0.51,md,1537561833100,"6km ENE of Mammoth Lakes, CA",0,California
4.0,mb,1537561729860,"183km SW of Hihifo, Tonga",0,Tonga
2.46,ml,1537561565540,"16km SE of Volcano, Hawaii",0,Hawaii
0.87,md,1537561560440,"16km SE of Volcano, Hawaii",0,Hawaii
4.3,mb,1537561473860,"269km N of Ndoi Island, Fiji",0,Fiji
0.58,ml,1537561437850,"10km NE of Aguanga, CA",0,California
1.8,ml,1537561376273,"10km W of Ely, Nevada",0,Nevada
1.66,md,1537561298780,"12km SE of Laytonville, CA",0,California
0.7,md,1537561136390,"10km WNW of The Geysers, CA",0,California
1.82,ml,1537561108240,"9km W of Isla Vista, CA",0,California
-0.9,ml,1537560947090,"94km ESE of Old Iliamna, Alaska",0,Alaska
4.4,mb,1537560927380,"242km SW of Nadi, Fiji",0,Fiji
1.65,md,1537560889570,"10km ENE of Mount Shasta, CA",0,California
1.4,ml,1537560069000,"18km NW of Tehachapi, CA",0,California
1.39,ml,1537559927970,"14km NW of Salina, Utah",0,Utah
1.1,ml,1537559408010,"7km SE of Tehachapi, CA",0,California
1.8,ml,1537559327783,"49km SSW of Kaktovik, Alaska",0,Alaska
1.6,ml,1537559200299,"81km NW of Arctic Village, Alaska",0,Alaska
1.1,md,1537559112810,"5km W of Cobb, CA",0,California
1.9,ml,1537558996620,"5km SW of Volcano, Hawaii",0,Hawaii
1.5,ml,1537558724013,"119km NW of Arctic Village, Alaska",0,Alaska
0.9,ml,1537558584547,"60km NW of Healy, Alaska",0,Alaska
1.3,ml,1537558574710,"101km WNW of Arctic Village, Alaska",0,Alaska
0.87,ml,1537557940470,"5km NNE of Banning, CA",0,California
1.3,ml,1537557307264,"109km NW of Arctic Village, Alaska",0,Alaska
1.29,ml,1537557068440,"7km S of Mojave, CA",0,California
2.0,ml,1537557005973,"71km SW of Kaktovik, Alaska",0,Alaska
4.5,mb,1537556875970,"215km ESE of Grytviken, South Georgia and the South Sandwich Islands",0,South Georgia and South Sandwich Islands
0.12,ml,1537556674540,"22km NNW of Borrego Springs, CA",0,California
1.92,ml,1537556544290,"5km E of Butte, Montana",0,Montana
-0.25,ml,1537556305260,"100km ESE of King Salmon, Alaska",0,Alaska
1.4,ml,1537556297191,"97km WNW of Arctic Village, Alaska",0,Alaska
-0.48,ml,1537556211710,"99km ESE of King Salmon, Alaska",0,Alaska
-0.52,ml,1537556206700,"100km ESE of King Salmon, Alaska",0,Alaska
-0.2,ml,1537555567354,"63km N of Pahrump, Nevada",0,Nevada
1.9,ml,1537554579400,"131km NW of Arctic Village, Alaska",0,Alaska
1.53,ml,1537554575780,"7km SSE of Big Bear City, CA",0,California
1.4,ml,1537554386954,"63km W of Anchor Point, Alaska",0,Alaska
0.97,md,1537553466630,"3km E of Aromas, CA",0,California
0.74,ml,1537553129160,"13km NE of Little Lake, CA",0,California
1.77,ml,1537552315450,"5km SW of Volcano, Hawaii",0,Hawaii
2.81,md,1537551701980,"89km N of San Juan, Puerto Rico",0,Puerto Rico
1.2,ml,1537551540585,"115km W of Talkeetna, Alaska",0,Alaska
1.6,ml,1537551528265,"101km W of Cantwell, Alaska",0,Alaska
1.83,ml,1537551476020,"4km ESE of Pahala, Hawaii",0,Hawaii
0.56,md,1537551323900,"9km NW of The Geysers, CA",0,California
1.07,md,1537551270600,"17km ESE of Livermore, CA",0,California
0.9,ml,1537551079126,"48km ENE of Eielson Air Force Base, Alaska",0,Alaska
2.24,md,1537551047180,"17km NNW of Garrochales, Puerto Rico",0,Puerto Rico
1.8,ml,1537550860555,"34km S of Valdez, Alaska",0,Alaska
4.4,mb,1537550307820,"67km E of Nemuro, Japan",0,Japan
0.68,ml,1537549963580,"2km ENE of Colton, CA",0,California
-0.48,ml,1537549652150,"93km SE of King Salmon, Alaska",0,Alaska
1.1,ml,1537548765756,"2km E of Big Lake, Alaska",0,Alaska
0.4,ml,1537548741372,"24km W of Sunnyside-Tahoe City, California",0,California
0.44,md,1537548269680,"9km NW of The Geysers, CA",0,California
1.2,md,1537548138400,"26km SW of Gustine, CA",0,California
1.0,ml,1537547846051,"21km ENE of Willow, Alaska",0,Alaska
1.5,ml,1537547766426,"56km WNW of Anchor Point, Alaska",0,Alaska
1.07,md,1537547539540,"11km NE of Hollister, CA",0,California
0.56,md,1537547506070,"9km NW of The Geysers, CA",0,California
1.72,md,1537547286540,"22km N of Pahala, Hawaii",0,Hawaii
0.39,ml,1537546492570,"37km SSE of Morton, Washington",0,Washington
1.5,ml,1537546065614,"68km SW of Kaktovik, Alaska",0,Alaska
4.8,mb,1537546024730,South of the Fiji Islands,0,Fiji
0.95,md,1537545869420,"24km WNW of Montpelier, Idaho",0,Idaho
1.84,md,1537545408570,"3km NNE of Pinnacles, CA",0,California
1.73,md,1537544716800,"18km ENE of Honaunau-Napoopoo, Hawaii",0,Hawaii
1.1,ml,1537544630398,"52km SSW of Tok, Alaska",0,Alaska
-0.17,md,1537543993520,"30km WNW of West Yellowstone, Montana",0,Montana
1.6,ml,1537543891608,"102km ENE of Kotzebue, Alaska",0,Alaska
1.72,ml,1537543065870,"4km WSW of Three Forks, Montana",0,Montana
1.34,md,1537542958770,"13km W of Volcano, Hawaii",0,Hawaii
0.31,ml,1537542501870,"8km ENE of Aguanga, CA",0,California
0.9,ml,1537542416428,"31km WNW of North Nenana, Alaska",0,Alaska
-0.13,ml,1537542244440,"94km ESE of Old Iliamna, Alaska",0,Alaska
0.32,md,1537541772120,"4km NE of Mammoth Lakes, CA",0,California
0.68,ml,1537541649200,"11km S of Olancha, CA",0,California
1.2,ml,1537541626710,"10km NE of Ocotillo Wells, CA",0,California
0.9,ml,1537541444919,"47km W of Big Lake, Alaska",0,Alaska
2.25,ml,1537541158820,"15km ESE of Soda Springs, Idaho",0,Idaho
1.65,md,1537541154640,"48km SE of Pahala, Hawaii",0,Hawaii
1.9,ml,1537540867469,"60km SSW of Kaktovik, Alaska",0,Alaska
1.69,md,1537540538390,"11km W of Manton, CA",0,California
2.63,md,1537540400360,"57km N of Isabela, Puerto Rico",0,Puerto Rico
1.4,ml,1537539872536,"63km ENE of Cape Yakataga, Alaska",0,Alaska
1.8,ml,1537539746104,"55km SW of Kaktovik, Alaska",0,Alaska
0.98,ml,1537539662070,"2km SE of Loma Linda, CA",0,California
0.89,ml,1537539653690,"17km N of Manhattan, Montana",0,Montana
1.81,ml,1537539274760,"22km NW of Montpelier, Idaho",0,Idaho
2.1,ml,1537539189945,"45km SSW of Kaktovik, Alaska",0,Alaska
0.39,md,1537538959450,"9km E of Mammoth Lakes, CA",0,California
1.12,ml,1537538439740,"24km W of Unalaska, Alaska",0,Alaska
1.9,ml,1537538068360,"5km SW of Londonderry, New Hampshire",0,New Hampshire
1.9,ml,1537537943790,"49km SSW of Kaktovik, Alaska",0,Alaska
1.5,ml,1537537917603,"82km ENE of Cantwell, Alaska",0,Alaska
0.5,ml,1537537433644,"30km N of Spanish Springs, Nevada",0,Nevada
0.77,ml,1537537092180,"13km NE of Little Lake, CA",0,California
3.21,ml,1537536891160,"21km NW of Montpelier, Idaho",0,Idaho
1.47,ml,1537536555050,"22km WNW of Montpelier, Idaho",0,Idaho
1.65,ml,1537536472160,"50km SW of Nikolski, Alaska",0,Alaska
1.3,ml,1537536288972,"50km NNE of Yakutat, Alaska",0,Alaska
0.35,md,1537535949130,"13km NE of Mount Shasta, CA",0,California
4.1,mb,1537535835980,"62km SSE of Bilungala, Indonesia",0,Indonesia
1.3,ml,1537535447380,"13km NE of Healy, Alaska",0,Alaska
2.6,ml,1537534990700,"15km NE of Enid, Oklahoma",0,Oklahoma
2.32,ml,1537534805820,"23km WNW of Montpelier, Idaho",0,Idaho
1.2,ml,1537534391646,"107km NW of Talkeetna, Alaska",0,Alaska
1.64,ml,1537534262120,"3km SW of Volcano, Hawaii",0,Hawaii
1.62,md,1537534175530,"10km NNE of Lewiston, CA",0,California
5.7,mww,1537534168840,"Galapagos Islands, Ecuador region",0,Ecuador
1.6,ml,1537533719598,"117km NNW of Arctic Village, Alaska",0,Alaska
0.56,md,1537533707320,"6km WNW of Cobb, CA",0,California
1.91,ml,1537533169240,"3km NE of Vincent, CA",0,California
0.43,ml,1537532915740,"10km NE of Aguanga, CA",0,California
0.51,ml,1537532883670,"8km ENE of Aguanga, CA",0,California
1.05,md,1537531920710,"17km SW of Toms Place, CA",0,California
1.07,ml,1537531823550,"11km NW of Shelton, Washington",0,Washington
3.69,ml,1537531002620,"18km SE of Volcano, Hawaii",0,Hawaii
1.6,ml,1537530975261,"96km ENE of Circle, Alaska",0,Alaska
2.74,ml,1537530497990,"14km SE of Volcano, Hawaii",0,Hawaii
1.86,ml,1537530131970,"21km NW of Montpelier, Idaho",0,Idaho
1.92,ml,1537529760520,"22km NW of Montpelier, Idaho",0,Idaho
1.76,ml,1537529620550,"23km WNW of Montpelier, Idaho",0,Idaho
0.3,ml,1537529369780,"72km E of Beatty, Nevada",0,Nevada
1.7,ml,1537528820518,"82km NNW of Talkeetna, Alaska",0,Alaska
0.45,ml,1537528385640,"46km W of Tanaga Volcano, Alaska",0,Alaska
0.9,ml,1537528315031,"7km WNW of Anchor Point, Alaska",0,Alaska
2.2,ml,1537527972559,"78km SW of Kaktovik, Alaska",0,Alaska
1.2,ml,1537527928314,"92km NNW of Talkeetna, Alaska",0,Alaska
1.8,ml,1537527616132,"72km SSW of Kaktovik, Alaska",0,Alaska
0.24,md,1537527088290,"4km NE of Mammoth Lakes, CA",0,California
1.4,ml,1537527082926,"90km NW of Arctic Village, Alaska",0,Alaska
0.3,ml,1537526964291,"59km NNE of Pahrump, Nevada",0,Nevada
2.11,md,1537526834840,"49km NNW of San Antonio, Puerto Rico",0,Puerto Rico
2.1,md,1537526368620,"17km WNW of Petrolia, CA",0,California
0.9,ml,1537526271176,"60km NNE of Pahrump, Nevada",0,Nevada
1.57,ml,1537525716730,"21km NW of Montpelier, Idaho",0,Idaho
3.0,ml,1537525180929,"75km SW of Kaktovik, Alaska",0,Alaska
2.4,ml,1537525173004,"53km ESE of Lazy Mountain, Alaska",0,Alaska
1.0,ml,1537524993390,"39km NNW of Carlin, Nevada",0,Nevada
0.27,ml,1537524818530,"8km NE of Aguanga, CA",0,California
1.61,ml,1537524799460,"19km WNW of Montpelier, Idaho",0,Idaho
0.93,ml,1537524394280,"8km ENE of Aguanga, CA",0,California
2.25,ml,1537524389750,"21km NW of Montpelier, Idaho",0,Idaho
0.7,ml,1537524343585,"24km WSW of Hawthorne, Nevada",0,Nevada
0.73,md,1537523649090,"5km E of Mammoth Lakes, CA",0,California
1.38,ml,1537523510430,"21km NW of Montpelier, Idaho",0,Idaho
1.1,ml,1537523028779,"7km NNE of Talkeetna, Alaska",0,Alaska
4.3,mb,1537522335690,"86km SSW of Masachapa, Nicaragua",0,Nicaragua
1.0,ml,1537521603734,"62km NW of Ester, Alaska",0,Alaska
0.15,md,1537521600060,"22km E of Mount Hood Village, Oregon",0,Oregon
0.24,ml,1537521266440,"76km NW of Nikiski, Alaska",0,Alaska
2.29,md,1537521183300,"39km N of Toms Place, CA",0,California
1.8,ml,1537521175480,"21km NW of Montpelier, Idaho",0,Idaho
2.4,ml,1537521160827,"42km SSW of Cantwell, Alaska",0,Alaska
1.76,md,1537520999420,"2km ESE of Sabana Grande, Puerto Rico",0,Puerto Rico
2.49,ml,1537520846080,"21km NW of Montpelier, Idaho",0,Idaho
1.83,ml,1537520792170,"21km S of Soda Springs, Idaho",0,Idaho
1.8,ml,1537520707470,"58km SSW of Kaktovik, Alaska",0,Alaska
1.5,ml,1537520590390,"114km SSE of Prudhoe Bay, Alaska",0,Alaska
0.66,md,1537519796240,"7km NW of The Geysers, CA",0,California
1.06,md,1537519737940,"23km SSE of Soda Springs, Idaho",0,Idaho
0.51,md,1537519652050,"10km NW of Parkfield, CA",0,California
0.18,ml,1537519585820,"9km NE of Aguanga, CA",0,California
2.6,ml,1537519178360,"22km SSE of Soda Springs, Idaho",0,Idaho
2.03,ml,1537519156380,"23km SSE of Soda Springs, Idaho",0,Idaho
1.9,ml,1537519020524,"61km SSW of Kaktovik, Alaska",0,Alaska
1.03,ml,1537518974620,"29km ENE of Coso Junction, CA",0,California
0.4,ml,1537518619801,"15km SE of Gardnerville Ranchos, Nevada",0,Nevada
0.15,md,1537518538290,"6km ENE of Mammoth Lakes, CA",0,California
1.12,ml,1537518281560,"3km SSE of Rainier, Washington",0,Washington
4.3,mb,1537518229880,"56km E of Mulchen, Chile",0,Chile
-0.1,ml,1537518175992,"45km SE of Hawthorne, Nevada",0,Nevada
0.0,ml,1537518088323,"48km S of Goldfield, Nevada",0,Nevada
1.1,ml,1537517797469,"44km W of Anchor Point, Alaska",0,Alaska
1.12,ml,1537517707400,"8km ENE of Imperial, CA",0,California
0.68,ml,1537517477220,"13km SSE of Anza, CA",0,California
1.8,ml,1537517421183,"88km SW of Larsen Bay, Alaska",0,Alaska
1.88,ml,1537517316870,"18km WNW of Montpelier, Idaho",0,Idaho
1.3,ml,1537517007177,"124km NNW of Arctic Village, Alaska",0,Alaska
1.3,ml,1537516682901,"48km N of Yakutat, Alaska",0,Alaska
1.6,ml,1537516183781,"34km WNW of Talkeetna, Alaska",0,Alaska
2.0,ml,1537515831581,"70km SSW of Kaktovik, Alaska",0,Alaska
1.87,md,1537515722940,"9km WSW of Lilbourn, Missouri",0,Missouri
0.7,ml,1537515706449,"87km N of Yakutat, Alaska",0,Alaska
1.3,ml,1537515573820,"52km ENE of Cantwell, Alaska",0,Alaska
0.6,ml,1537514937306,"85km ENE of Sutton-Alpine, Alaska",0,Alaska
1.1,ml,1537514200630,"100km NNW of Yakutat, Alaska",0,Alaska
2.49,ml,1537513440760,"25km E of Honaunau-Napoopoo, Hawaii",0,Hawaii
1.4,ml,1537513303420,"95km NNW of Yakutat, Alaska",0,Alaska
2.0,ml,1537512988087,"117km SSE of Prudhoe Bay, Alaska",0,Alaska
4.2,mb,1537512562940,"299km N of Ndoi Island, Fiji",0,Fiji
1.2,ml,1537512169786,"34km SW of New Allakaket, Alaska",0,Alaska
-0.1,ml,1537511895211,"49km SSW of Beatty, Nevada",0,Nevada
0.39,ml,1537511623980,"103km NW of Larsen Bay, Alaska",0,Alaska
2.0,ml,1537511480100,"11km W of Kalifornsky, Alaska",0,Alaska
0.86,ml,1537511304020,"16km NE of Three Forks, Montana",0,Montana
1.1,ml,1537510955295,"31km N of Valdez, Alaska",0,Alaska
0.65,ml,1537510205260,"10km N of Anza, CA",0,California
0.31,ml,1537510202300,"9km N of Anza, CA",0,California
0.1,ml,1537510040922,"13km SSE of Mogul, Nevada",0,Nevada
2.1,ml,1537509591891,"116km SSE of Prudhoe Bay, Alaska",0,Alaska
1.4,ml,1537509006670,"22km NW of Montpelier, Idaho",0,Idaho
1.3,ml,1537508429734,"16km S of Anchor Point, Alaska",0,Alaska
0.42,ml,1537507946950,"9km NE of Aguanga, CA",0,California
0.96,ml,1537507822700,"15km SSW of Ocotillo Wells, CA",0,California
0.8,ml,1537507435130,"9km NE of Aguanga, CA",0,California
0.26,ml,1537506962390,"9km NE of Aguanga, CA",0,California
1.5,ml,1537506947004,"67km ESE of Cape Yakataga, Alaska",0,Alaska
1.9,ml,1537506807407,"55km SSW of Kaktovik, Alaska",0,Alaska
1.89,ml,1537506709120,"22km NW of Montpelier, Idaho",0,Idaho
2.4,ml,1537506550021,"11km NNW of Meadow Lakes, Alaska",0,Alaska
2.3,mb_lg,1537506294870,"15km ENE of Harper, Kansas",0,Kansas
1.29,ml,1537506201560,"2km SSE of Huntington Beach, CA",0,California
0.49,md,1537505815770,"17km SE of Mammoth Lakes, CA",0,California
4.5,mb,1537505336280,Central East Pacific Rise,0,Central East Pacific Rise
1.1,ml,1537504932846,"29km SE of Valdez, Alaska",0,Alaska
2.09,ml,1537504885770,"9km NW of Mountain View, Wyoming",0,Wyoming
0.68,ml,1537504614920,"9km NNE of Cabazon, CA",0,California
0.5,ml,1537504614133,"31km NW of Hawthorne, Nevada",0,Nevada
0.86,ml,1537504611000,"10km N of Cabazon, CA",0,California
1.03,md,1537504193350,"3km SSW of Anderson Springs, CA",0,California
3.6,ml,1537504106314,"68km SSW of Kaktovik, Alaska",0,Alaska
1.5,ml,1537503889924,"38km NNW of Elko, Nevada",0,Nevada
0.1,ml,1537503779663,"39km SSE of Goldfield, Nevada",0,Nevada
-0.3,ml,1537503634870,"50km E of Beatty, Nevada",0,Nevada
1.7,ml,1537503628654,"143km W of Cantwell, Alaska",0,Alaska
1.1,ml,1537503531250,"14km NW of Anchorage, Alaska",0,Alaska
1.05,md,1537503377240,"3km W of San Francisco Zoo, CA",0,California
0.3,ml,1537502523702,"70km E of Beatty, Nevada",0,Nevada
1.66,md,1537502479650,"8km ENE of Gilroy, CA",0,California
2.63,md,1537502374500,"30km NNE of Otra Banda, Dominican Republic",0,Dominican Republic
0.96,ml,1537501993930,"12km WSW of Morongo Valley, CA",0,California
0.96,ml,1537501686720,"8km W of Home, Washington",0,Washington
0.6,ml,1537501571230,"33km SSW of Hawthorne, Nevada",0,Nevada
5.7,mwb,1537501301530,"175km SSE of Lambasa, Fiji",0,Fiji
5.9,mww,1537501240640,"172km E of Suva, Fiji",0,Fiji
2.12,ml,1537501015270,"25km E of Honaunau-Napoopoo, Hawaii",0,Hawaii
1.91,ml,1537500900450,"47km SW of Nikolski, Alaska",0,Alaska
4.3,mb,1537500717530,"34km WNW of Severo-Kuril'sk, Russia",0,Russia
3.5,ml,1537500709159,"14km S of Y, Alaska",0,Alaska
4.3,mb,1537500465810,"68km SSE of Salina Cruz, Mexico",0,Mexico
1.2,ml,1537500411515,"120km NW of Talkeetna, Alaska",0,Alaska
0.7,ml,1537500250026,"11km NW of Kingsbury, Nevada",0,Nevada
2.97,ml,1537499379290,"25km E of Honaunau-Napoopoo, Hawaii",0,Hawaii
